"FechaUltimoPago","CostoAdmin","FechaAdjudicación","FechaInicioC","FechaProyectadaFin","MontoVencido","Ingresos","TotalMonto","SemanasAdjud","EdadActual","Mensualidad","Ocupacion","Y"
20201125,19274,20170818,20170519,20220519,15872,13033,119074,13,23,2000,15,0
20220520,10680,20210528,20200221,20250221,0,9938,137958,66,32,2299,97,1
20220602,17669,20190719,20181116,20231116,0,20855,227575,35,45,3792,47,1
20220502,15889,20200221,20190315,20240315,6480,15155,194428,49,33,3240,47,1
20220513,25687,20171215,20170519,20220519,0,22217,307221,30,30,5120,15,1
20220602,17669,20191018,20181221,20231221,4113,21221,246811,43,38,4113,28,1
20220516,17290,20200117,20181116,20231116,6804,19054,204159,61,50,3402,29,1
20220518,18651,20191220,20180817,20230817,0,12009,150831,70,27,2513,26,1
20220509,5580,20211015,20210219,20260219,0,6355,67965,34,55,2000,62,1
20220504,17221,20200117,20190118,20240118,7968,26061,239078,52,37,3984,58,1
20220512,17741,20190816,20190118,20240118,3835,23190,230125,30,45,3835,74,1
20220512,8103,20210416,20200821,20250821,4474,12472,134260,34,27,2237,37,1
20220601,6835,20210820,20210122,20260122,1395,6643,83750,30,37,2000,38,1
20210316,23370,20171020,20170120,20220120,0,36727,364425,39,36,6073,50,1
20220407,16333,20190719,20190315,20240315,31419,22855,209469,18,39,3491,23,0
20210129,29696,20170915,20151120,20201120,0,22801,292012,95,39,4866,50,1
20220602,26066,20180316,20170519,20220519,9940,24550,298228,43,24,4970,38,1
20220601,19949,20190426,20180615,20230615,5590,26598,335418,45,44,5590,97,1
20220603,17669,20190920,20181116,20231116,3412,18539,204751,44,29,3412,85,1
20220411,16909,20191220,20181116,20231116,0,10483,172525,57,45,2875,52,1
20201228,24663,20170519,20160715,20210715,0,22184,322759,44,29,5379,50,1
20210202,25491,20170421,20160715,20210715,0,28795,334187,40,34,5569,107,1
20191022,23299,20160923,20151120,20201120,12092,11858,181387,44,37,3023,122,0
20220601,14117,20191115,20190816,20240816,0,11654,180802,13,28,3013,117,1
20190814,21979,20161118,20151120,20201120,5079,21922,304792,52,33,5079,23,1
20220601,14117,20200221,20190816,20240816,0,13811,169205,27,27,2820,84,1
20220602,23193,20180817,20171215,20221215,10142,25039,304284,35,60,5071,69,1
20220504,22345,20180720,20171215,20221215,0,23634,321277,31,30,5354,45,1
20180119,13860,20151120,20151120,20201120,21736,11420,163078,0,35,2717,126,0
20220602,12356,20200515,20191220,20241220,0,7790,141362,21,33,2356,62,1
20180601,6579,20180518,20170519,20220519,10260,4802,61588,52,54,2000,45,0
20220602,18651,20190719,20180817,20230817,4336,21835,260182,48,30,4336,13,1
20220602,22814,20190118,20171215,20221215,0,18660,278878,57,32,4647,91,1
20220602,12794,20200918,20191018,20241018,2507,16144,150438,48,28,2507,85,1
20210705,18746,20181116,20180119,20230119,12950,14029,155405,43,26,2590,5,0
20220603,8482,20210326,20200821,20250821,0,8169,109058,31,31,2000,107,1
20201020,28862,20161021,20151120,20201120,0,32369,401785,48,52,6696,97,1
20220525,10630,20200619,20200417,20250417,3307,18936,198458,9,50,3307,62,1
20201002,23824,20170317,20160715,20210715,6222,31473,373323,35,47,6222,97,1
20220510,15889,20200821,20190315,20240315,5956,15735,178734,75,61,2978,97,1
20201110,14080,20181221,20180420,20230420,13332,13288,133337,35,29,2222,57,0
20180720,7037,20171215,20170519,20220519,11431,7588,98023,30,34,2000,111,0
20220310,25687,20180720,20170616,20220616,0,23050,363895,57,29,6064,6,1
20220510,20494,20190118,20180420,20230420,5227,26914,313640,39,30,5227,50,1
20220602,23193,20180817,20171215,20221215,4649,21333,278949,35,38,4649,97,1
20220530,26973,20180518,20170120,20220120,7370,21827,221130,69,37,3685,126,1
20210712,19680,20180921,20171215,20221215,47230,20806,283432,40,23,4723,71,0
20220602,6374,20210618,20210219,20260219,1164,5008,69858,17,20,2000,121,1
20220502,11489,20201120,20200117,20250117,4628,11593,138880,44,23,2314,6,1
20220513,20954,20180420,20180420,20230420,0,25247,328097,0,37,5468,35,1
20220601,23193,20190719,20171117,20221117,9296,21900,278921,87,24,4648,76,1
20210303,30518,20161021,20151120,20201120,4393,25229,263610,48,26,4393,58,1
20220602,13676,20200417,20190920,20240920,7772,20901,233163,30,47,3886,27,1
20191202,14578,20180119,20170519,20220519,23210,15830,139295,35,56,2321,125,0
20220601,5959,20211119,20210319,20260319,1229,5136,73753,35,27,2000,62,1
20220511,25204,20171117,20170519,20220519,11744,32139,352359,26,38,5872,50,1
20220508,17221,20190517,20181221,20231221,4701,28439,282069,21,49,4701,97,1
20220507,18651,20190621,20180817,20230817,4214,23696,252885,44,32,4214,20,1
20190606,20131,20151218,20151120,20201120,0,19488,263793,4,51,4396,23,1
20211013,23752,20180216,20170616,20220616,57520,32873,345146,35,60,5752,97,0
20220425,21879,20180817,20180119,20230119,0,27226,371842,30,33,6197,50,1
20220125,22048,20171117,20171117,20221117,24240,27724,242446,0,55,4040,69,0
20220402,8482,20210326,20200821,20250821,7140,10656,107152,31,37,2000,62,0
20210610,19277,20180420,20171117,20221117,9518,19953,285598,22,57,4759,10,1
20210903,26798,20170721,20161021,20211021,7422,37688,445360,39,36,7422,97,1
20190717,21979,20170120,20151120,20201120,14690,26847,440714,61,43,7345,62,1
20220507,11489,20201120,20200221,20250221,3246,19041,194819,39,23,3246,9,1
20200110,18451,20171117,20161021,20211021,32148,20528,214348,56,50,3572,50,0
20211213,26475,20211119,20170120,20220120,0,33088,384069,252,39,6401,50,1
20170504,10072,20160923,20151120,20201120,21050,10000,126327,44,33,2105,58,0
20220512,28626,20180420,20161216,20211216,6516,27609,390964,70,31,6516,53,1
20210428,26309,20180720,20160715,20210715,56250,31068,375005,105,46,6250,53,0
20210128,29696,20161021,20151120,20201120,5777,26892,346669,48,31,5777,65,1
20220506,17290,20190816,20181116,20231116,0,17288,320249,39,47,5337,97,1
20220602,14117,20200918,20190816,20240816,4216,28831,252965,57,32,4216,62,1
20210827,27926,20170421,20160715,20210715,11996,32088,359884,40,33,5998,50,1
20220602,21879,20200417,20180119,20230119,0,40308,521036,117,53,8683,28,1
20200413,5678,20191220,20190426,20240426,18192,15615,136469,34,34,2274,97,0
20220602,16777,20191220,20190118,20240118,8628,23118,258887,48,30,4314,62,1
20200615,14285,20181116,20171215,20221215,25008,19965,187576,48,22,3126,23,0
20170522,10072,20161216,20151120,20201120,10530,5640,70209,56,38,2000,28,0
20220526,23861,20180720,20170915,20220915,30605,36315,367268,44,21,6121,23,0
20200204,14953,20181116,20170616,20220616,25560,22567,255644,74,39,4260,50,0
20220501,24621,20180518,20170915,20220915,5197,35506,311841,35,22,5197,56,1
20190704,7747,20180119,20171117,20221117,0,23109,450134,9,42,7502,68,1
20220504,10202,20210122,20200515,20250515,8690,22911,260720,36,28,4345,97,1
20220601,21416,20181116,20180316,20230316,12302,41649,369090,35,26,6151,17,1
20220510,21795,20190621,20180316,20230316,16554,37264,496646,66,43,8277,97,1
20220513,18195,20190621,20180921,20230921,4772,15680,286340,39,37,4772,45,1
20220524,23193,20180921,20171117,20221117,10042,28686,301267,44,38,5021,42,1
20220515,25583,20180216,20170616,20220616,12190,25953,365757,35,40,6095,64,1
20210927,23838,20180216,20170421,20220421,31888,17585,239213,43,41,3986,15,0
20170915,11988,20170317,20151120,20201120,14604,12644,146058,69,26,2434,58,0
20220513,22998,20180518,20171020,20221020,12798,31780,383945,30,27,6399,97,1
20220603,14117,20200417,20190816,20240816,13660,21113,409850,35,30,6830,97,1
20220303,20032,20190621,20180615,20230615,3702,18906,222137,53,31,3702,53,1
20200106,12135,20180817,20171117,20221117,19306,9024,165526,39,24,2758,5,0
20201201,29281,20161216,20151120,20201120,0,21569,301340,56,25,5022,50,1
20190930,22861,20161118,20151120,20201120,34713,19747,231437,52,33,3857,50,0
20220516,22814,20180420,20171215,20221215,12476,35694,374294,18,25,6238,28,1
20220601,8058,20210528,20201016,20251016,0,9972,140594,32,46,2343,10,1
20220504,17741,20190719,20181019,20231019,15474,27448,464247,39,33,7737,97,1
20200910,2568,20200515,20200515,20250515,14910,8481,89482,0,24,2000,62,0
20220103,27860,20180316,20161216,20211216,5975,33556,358517,65,68,5975,69,1
20220513,10680,20201016,20200221,20250221,2733,9921,164014,34,53,2733,118,1
20220602,21333,20190215,20180316,20230316,4882,26739,292976,48,63,4882,69,1
20220525,8482,20210618,20200821,20250821,0,15195,176849,43,32,2947,28,1
20220506,19949,20190315,20180615,20230615,12992,22464,389803,39,22,6496,23,1
20210513,14709,20190517,20180817,20230817,52024,30961,390215,39,24,6503,97,0
20220503,15446,20200221,20190426,20240426,9886,34173,296610,43,46,4943,50,1
20180404,15244,20151120,20151120,20201120,22225,18567,266746,0,50,4445,68,0
20180327,14782,20161216,20151120,20201120,17227,11425,147674,56,31,2461,94,0
20220512,22345,20190118,20171215,20221215,6335,27506,380131,57,52,6335,50,1
20190130,19322,20151120,20151120,20201120,14310,10983,95405,0,50,2000,5,0
20220603,6793,20211015,20210122,20260122,0,15211,169339,38,38,2822,28,1
20220430,22724,20180817,20171215,20221215,0,37082,383889,35,49,6398,38,1
20220429,29114,20170421,20160715,20210715,12400,42583,372010,40,77,6200,117,1
20220601,6414,20210618,20201218,20251218,2532,8436,151938,26,36,2532,42,1
20220601,14117,20200320,20190816,20240816,0,27653,308102,31,48,5135,50,1
20220427,20650,20181221,20180316,20230316,0,29496,330189,40,23,5503,58,1
20220422,25016,20171215,20170421,20220421,6061,24944,363678,34,33,6061,5,1
20191206,24166,20161118,20151120,20201120,19495,23989,233946,52,44,3899,50,0
20220530,15510,20191018,20190315,20240315,11252,25073,337619,31,43,5626,62,1
20180705,4164,20180316,20171215,20221215,23408,15574,200679,13,43,3344,10,0
20210128,23047,20170818,20161216,20211216,8373,53506,502413,35,27,8373,97,1
20201202,18728,20180720,20170721,20220721,22295,14952,191122,52,27,3185,15,0
20220531,26549,20171215,20170519,20220519,0,33560,425132,30,24,7085,50,1
20220511,16398,20191220,20190118,20240118,8226,26270,246833,48,47,4113,28,1
20190722,12874,20171020,20170421,20220421,14084,13712,120764,26,33,2012,97,0
20220416,28245,20171117,20161216,20211216,23840,31805,286139,48,37,4768,50,0
20220502,26170,20190426,20170421,20220421,4517,19703,271074,105,38,4517,58,1
20220601,18574,20190719,20180921,20230921,6015,39196,360905,43,32,6015,80,1
20190402,20131,20151218,20151120,20201120,26826,20347,268267,4,46,4471,117,0
20220528,12415,20200515,20191018,20241018,3462,17984,207773,30,30,3462,117,1
20200904,27501,20170120,20151218,20201218,37420,21863,224558,57,34,3742,38,0
20220602,12356,20201218,20191220,20241220,5622,15929,168672,52,52,2811,62,1
20211222,26973,20171215,20170120,20220120,12430,33358,372910,47,53,6215,97,1
20201001,24849,20160520,20160520,20210520,9194,21629,275859,0,26,4597,77,1
20220125,7338,20200918,20200821,20250821,0,6028,80858,4,31,2000,6,0
20220603,9338,20210528,20200619,20250619,3940,9661,118252,49,34,2000,50,1
20220528,20494,20180518,20180518,20230518,0,21487,310958,0,56,5182,50,1
20220511,28127,20180615,20161216,20211216,5208,20367,312494,78,18,5208,97,1
20220505,25687,20171020,20170519,20220519,0,31781,339500,22,27,5658,58,1
20220531,24621,20180720,20170915,20220915,0,21071,256783,44,36,4279,97,1
20190820,15272,20171215,20161216,20211216,20952,11005,139722,52,35,2328,26,0
20220214,20113,20190118,20180518,20230518,0,24563,274168,35,27,4569,126,1
20220401,28506,20171020,20161216,20211216,11060,34556,331810,44,35,5530,50,1
20220503,20411,20190215,20180615,20230615,4712,22937,282745,35,33,4712,97,1
20220509,24242,20180518,20170915,20220915,0,33161,293015,35,28,4883,50,1
20211116,25596,20180119,20170217,20220217,0,24212,308939,48,31,5148,53,1
20220603,12794,20200717,20191018,20241018,3259,22628,195553,39,35,3259,0,1
20220603,10630,20210122,20200417,20250417,5344,15286,160347,40,39,2672,28,1
20220603,18574,20191018,20180921,20230921,3949,12906,236997,56,56,3949,35,1
20220513,27361,20170818,20161216,20211216,0,18764,284379,35,30,4739,53,1
20200204,17876,20170818,20161216,20211216,0,23050,299117,35,45,4985,53,1
20180112,13341,20151218,20151218,20201218,9994,29516,299847,0,41,4997,97,1
20220601,22258,20181221,20180119,20230119,4695,26470,281734,48,25,4695,97,1
20211201,26475,20180518,20170120,20220120,4852,25893,291178,69,41,4852,97,1
20210308,27437,20170721,20160415,20210415,0,31174,309454,66,67,5157,23,1
20220524,23764,20181019,20170915,20220915,0,27142,300597,57,35,5009,23,1
20220601,7214,20220218,20201218,20251218,1746,11741,104762,61,31,2000,53,1
20220518,25306,20171215,20170519,20220519,12048,30523,361474,30,42,6024,75,1
20210507,16553,20190215,20180518,20230518,10340,17970,155116,39,27,2585,23,0
20220306,34756,20160115,20151218,20201218,8114,17865,243467,4,45,4057,126,1
20220514,18195,20190517,20180921,20230921,5110,21131,306615,34,34,5110,48,1
20220523,25687,20180720,20170519,20220519,4714,28675,282873,61,44,4714,59,1
20201112,15932,20181116,20180119,20230119,37814,26765,324146,43,44,5402,23,0
20220603,14117,20200417,20190816,20240816,5878,18508,176349,35,31,2939,63,1
20220603,14117,20191018,20190816,20240816,0,19474,211153,9,43,3519,81,1
20220503,14117,20200221,20190816,20240816,2675,12388,160539,27,21,2675,101,1
20220503,8482,20210326,20200821,20250821,3282,9217,98471,31,34,2000,63,1
20210324,29999,20161021,20151218,20201218,5086,19197,305161,44,27,5086,126,1
20220513,22814,20180420,20171215,20221215,0,21906,255777,18,38,4262,23,1
20201026,14120,20180720,20180319,20230319,25209,16460,168082,17.5714285714286,42,2801,52,0
20220511,8103,20210416,20200821,20250821,0,8693,112678,34,25,2000,25,1
20220329,16842,20190920,20181221,20231221,9642,28286,289313,39,36,4821,126,1
20220528,11977,20200221,20191220,20241220,2735,11514,164103,9,47,2735,10,1
20220517,22345,20180817,20180119,20230119,0,23552,214089,30,31,3568,50,1
20220602,15446,20200821,20190426,20240426,5586,14350,167588,69,24,2793,97,1
20220509,18195,20191220,20180921,20230921,7156,13004,214688,65,52,3578,118,1
20220222,27745,20171215,20170120,20220120,4738,26207,284302,47,28,4738,58,1
20210217,20521,20180518,20170519,20220519,35217,19135,234814,52,34,3913,85,0
20220602,24143,20180817,20171020,20221020,10126,27687,303802,43,65,5063,69,1
20220504,22724,20180420,20180119,20230119,5374,24694,322491,13,32,5374,42,1
20211207,20262,20181116,20180316,20230316,0,29701,315812,35,24,5263,53,1
20220601,21795,20190621,20180316,20230316,4530,31521,271813,66,52,4530,45,1
20201110,10429,20190426,20181221,20231221,9845,9297,118198,18,18,2000,23,0
20220602,7214,20210820,20201218,20251218,0,7233,87083,35,27,2000,1,1
20211201,26973,20170721,20170120,20220120,0,29698,323630,26,33,5393,68,1
20220601,23193,20190118,20171215,20221215,4687,16910,281227,57,33,4687,5,1
20220531,9823,20201120,20200515,20250515,4556,9663,136683,27,37,2278,62,1
20220603,13297,20190920,20190920,20240920,8998,13999,269948,0,27,4499,97,1
20210929,15863,20190621,20180921,20230921,20740,22478,248897,39,29,4148,62,0
20220102,20650,20190118,20180316,20230316,18140,17372,217737,44,25,3628,45,0
20220510,32194,20170317,20160415,20210415,0,25263,316775,48,36,5279,68,1
20211004,20878,20190118,20171117,20221117,8626,19931,258793,61,48,4313,14,1
20220602,23193,20180921,20171117,20221117,6506,29253,390380,44,36,6506,97,1
20220531,16842,20190816,20190118,20240118,8120,22915,243643,30,38,4060,59,1
20220602,23193,20181019,20171117,20221117,10298,26546,308941,48,52,5149,69,1
20220107,27361,20170915,20170120,20220120,0,19414,366960,34,41,6116,106,1
20220602,25687,20180216,20170519,20220519,0,36096,319055,39,57,5317,18,1
20220328,25687,20180119,20170616,20220616,0,32352,334596,31,27,5576,48,1
20191220,23647,20161118,20151218,20201218,14855,18072,178307,48,34,2971,13,0
20180103,13341,20161021,20151218,20201218,24960,19013,187230,44,35,3120,58,0
20220512,15510,20200515,20190426,20240426,7116,20105,213509,55,35,3558,52,1
20200804,27078,20161118,20151218,20201218,5420,18736,325211,48,69,5420,50,1
20210705,25996,20180316,20161021,20211021,42329,34975,362851,73,63,6047,28,0
20220602,17669,20190719,20181116,20231116,12616,35602,378489,35,33,6308,85,1
20220516,18651,20190719,20180817,20230817,9704,20525,291127,48,47,4852,97,1
20200703,16139,20180921,20170915,20220915,38330,15917,229991,53,40,3833,97,0
20220308,27629,20180817,20170120,20220120,7482,28553,448945,82,48,7482,50,1
20190828,21901,20170217,20151218,20201218,26608,28291,399125,61,62,6652,80,0
20220603,10630,20210122,20200417,20250417,2904,11934,174275,40,40,2904,50,1
20210513,15628,20180921,20180615,20230615,39472,34352,296069,14,31,4934,50,0
20220502,20873,20190315,20180420,20230420,0,30719,357055,47,54,5950,45,1
20220531,22814,20181116,20171215,20221215,5957,39984,357467,48,42,5957,97,1
20220602,13738,20201120,20190816,20240816,8054,19700,241627,66,51,4027,35,1
20180409,12163,20161216,20160520,20210520,27950,13840,167710,30,36,2795,50,0
20210312,29999,20160219,20151218,20201218,11458,23985,343741,9,48,5729,15,1
20190630,12432,20171117,20170421,20220421,12708,11986,190656,30,20,3177,50,0
20211110,27082,20171215,20161216,20211216,6322,27371,379340,52,21,6322,126,1
20220503,18804,20190719,20180615,20230615,0,13490,256349,57,49,4272,97,1
20220530,23666,20190215,20171117,20221117,0,26049,320890,65,20,5348,96,1
20220401,4722,20191220,20191220,20241220,8310,3519,49880,0,29,2000,63,0
20220514,18651,20190315,20180817,20230817,11348,31018,340475,30,28,5674,76,1
20200724,21027,20161118,20161021,20211021,6117,28821,367037,4,39,6117,50,1
20220502,23666,20180817,20171117,20221117,7682,40544,460933,39,34,7682,97,1
20220603,17669,20190621,20181116,20231116,0,40874,412749,31,36,6879,97,1
20220602,15889,20200117,20190315,20240315,0,14281,269278,44,42,4487,50,1
20220602,8909,20210219,20200717,20250717,2875,16412,172508,31,34,2875,20,1
20211008,32820,20171020,20151218,20201218,12292,29514,368769,96,48,6146,58,1
20180818,12976,20180921,20160715,20210715,11278,36772,338388,114,42,5639,28,1
20220603,10202,20210618,20200515,20250515,7174,16589,215221,57,25,3587,72,1
20211220,30016,20171117,20160617,20210617,13792,39876,413787,74,27,6896,121,1
20180731,12520,20170616,20160617,20210617,15808,22980,237139,52,46,3952,51,0
20201006,21792,20161216,20161216,20211216,10954,19528,328640,0,27,5477,47,1
20211128,26582,20180720,20170120,20220120,0,56540,544938,78,44,9082,58,1
20220601,11921,20200619,20200117,20250117,3192,15547,191570,22,44,3192,68,1
20220603,17669,20190118,20181116,20231116,18574,28780,557232,9,49,9287,53,1
20200825,27078,20170217,20151218,20201218,0,37307,396834,61,26,6613,28,1
20220602,26549,20180615,20170421,20220421,0,27386,373918,60,48,6231,69,1
20220603,23764,20180817,20171020,20221020,0,23600,366341,43,30,6105,125,1
20220502,12356,20200821,20191115,20241115,7526,19604,225794,40,22,3763,125,1
20210827,18684,20180817,20180316,20230316,23874,13426,238755,22,52,3979,119,0
20220422,22814,20180720,20171117,20221117,6137,31881,368226,35,38,6137,53,1
20210305,29999,20180216,20151218,20201218,0,28438,371126,113,50,6185,42,1
20210429,18939,20181116,20171117,20221117,46120,23642,345905,52,26,5765,52,0
20220513,18651,20190621,20180817,20230817,5006,25192,300382,44,46,5006,52,1
20220602,11059,20200717,20200221,20250221,6982,23045,209461,21,25,3491,23,1
20220518,6374,20211119,20210219,20260219,0,6883,99975,39,25,2000,62,1
20210125,29177,20161118,20151218,20201218,0,44716,400693,48,31,6678,50,1
20200420,13424,20171215,20171215,20221215,19265,19504,231198,0,28,3853,97,0
20220603,18120,20200221,20181019,20231019,5208,16200,312503,70,27,5208,13,1
20200924,21371,20171117,20161118,20211118,5449,36395,326947,52,47,5449,49,1
20220428,25404,20180316,20170421,20220421,0,23611,354237,47,41,5903,97,1
20220405,26549,20180817,20170421,20220421,0,32983,404383,69,30,6739,50,1
20190102,2697,20180817,20180817,20230817,15795,8029,105337,0,70,2000,45,0
20210602,18809,20181221,20180119,20230119,6158,22476,369511,48,25,6158,62,1
20220429,11921,20201218,20191220,20241220,0,19853,257993,52,54,4299,50,1
20220504,20873,20190517,20180420,20230420,5679,19008,340785,56,30,5679,97,1
20220602,11059,20200918,20200221,20250221,5656,13260,169728,30,56,2828,118,1
20220603,23193,20190118,20180119,20230119,10944,30436,328350,52,52,5472,85,1
20220602,19030,20190315,20180817,20230817,0,17537,298661,30,44,4977,114,1
20220510,20032,20190426,20180615,20230615,5004,28208,300256,45,26,5004,126,1
20220502,19030,20190920,20180817,20230817,0,29623,284360,57,30,4739,62,1
20200922,18915,20180316,20170421,20220421,30009,13684,257234,47,36,4287,28,0
20211001,15806,20190719,20181019,20231019,45304,44485,388321,39,36,6472,10,0
20220513,17290,20190215,20181116,20231116,20440,38828,613200,13,38,10220,97,1
20170829,7407,20160715,20160617,20210617,22211,12375,190408,4,34,3173,58,0
20180903,10386,20170915,20161216,20211216,12481,11579,107028,39,40,2000,69,0
20220603,15889,20200221,20190315,20240315,4497,18727,269839,49,32,4497,41,1
20220603,17221,20190621,20181221,20231221,7402,12799,222075,26,35,3701,85,1
20210409,29377,20170421,20160219,20210219,10490,28831,314734,61,48,5245,97,1
20161010,5100,20160318,20160219,20210219,10575,6263,70510,4,34,2000,85,0
20210519,18465,20171215,20171117,20221117,11080,32531,332409,4,60,5540,106,1
20220601,18651,20191115,20180817,20230817,6726,19843,201807,65,46,3363,50,1
20210930,31394,20170217,20160219,20210219,8318,19324,249556,52,45,4159,53,1
20210705,22554,20180420,20170519,20220519,24044,34931,360687,48,51,6011,97,0
20220601,23193,20180921,20171117,20221117,0,37455,404724,44,50,6745,69,1
20220314,13738,20190920,20190816,20240816,4053,18162,243209,5,30,4053,126,1
20220302,33726,20190426,20160219,20210219,0,22729,246685,166,35,4111,45,1
20210617,20705,20170915,20170915,20220915,5177,28080,310638,0,61,5177,5,1
20210222,26004,20170519,20160715,20210715,18432,24683,276496,44,45,4608,28,0
20220527,20954,20190315,20180316,20230316,11028,19196,330842,52,32,5514,17,1
20220602,16842,20191115,20190118,20240118,2786,15152,167184,43,28,2786,5,1
20220602,14117,20200320,20190816,20240816,3958,15971,237495,31,47,3958,117,1
20180413,12163,20160819,20160415,20210415,19768,15800,148319,18,27,2471,50,0
20220602,23193,20180316,20171215,20221215,0,16854,271585,13,30,4526,50,1
20201207,27731,20210122,20160219,20210219,9338,21947,280191,257,46,4669,97,1
20211118,19872,20190426,20180316,20230316,21160,18879,253975,58,48,4232,58,0
20220527,21333,20181221,20180316,20230316,4882,23520,292964,40,32,4882,38,1
20220602,8058,20210528,20201016,20251016,0,10166,105252,32,23,2000,52,1
20220518,25687,20180316,20170519,20220519,0,29700,298106,43,27,4968,5,1
20200529,24768,20161021,20160219,20210219,35760,26437,268201,35,33,4470,18,0
20200811,23492,20160715,20160617,20210617,5200,30618,312011,4,28,5200,50,1
20211126,19872,20190621,20180316,20230316,20937,18070,179461,66,26,2991,52,0
20210504,29784,20161216,20160219,20210219,0,28273,283959,43,30,4732,97,1
20210106,17235,20171117,20171117,20221117,42910,22062,257495,0,24,4291,6,0
20220602,15889,20191115,20190315,20240315,3371,15522,202318,35,41,3371,68,1
20220601,24143,20180720,20171020,20221020,5944,28101,356665,39,50,5944,45,1
20220603,14117,20200918,20190816,20240816,3211,19340,192690,57,38,3211,101,1
20210128,20108,20180119,20170616,20220616,39992,28246,299946,31,26,4999,53,0
20220503,18270,20190816,20180817,20230817,3726,22525,223581,52,24,3726,50,1
20200117,17447,20171020,20170120,20220120,26868,16325,268699,39,28,4478,50,0
20220603,20411,20190517,20180615,20230615,8838,20453,265178,48,23,4419,58,1
20210911,20482,20180216,20171215,20221215,5845,18560,350759,9,26,5845,50,1
20220601,15889,20200515,20190426,20240426,0,14659,213387,55,57,3556,45,1
20220513,18651,20191220,20180817,20230817,7292,13870,218775,70,33,3646,77,1
20220512,26047,20161021,20160219,20210219,4302,16744,258176,35,37,4302,84,1
20190903,21311,20160219,20160219,20210219,18312,26107,274697,0,23,4578,47,0
20220603,13234,20200417,20190920,20240920,0,14927,203682,30,50,3394,26,1
20210915,21828,20181019,20171020,20221020,0,24508,291273,52,55,4854,45,1
20220601,22814,20190315,20171117,20221117,8826,19643,264838,69,22,4413,50,1
20211231,13914,20191220,20190426,20240426,10895,10739,130771,34,35,2179,126,0
20220601,20873,20190426,20180518,20230518,5114,16854,306853,49,35,5114,11,1
20210419,13846,20190517,20180921,20230921,17286,13307,172892,34,42,2881,6,0
20220103,22048,20181019,20171215,20221215,32634,21173,217563,44,35,3626,68,0
20211217,24534,20170818,20170616,20220616,4256,15463,255375,9,57,4256,45,1
20210405,19415,20200619,20171020,20221020,3520,23201,211237,139,31,3520,97,1
20190114,6860,20181019,20171215,20221215,8640,6744,64803,44,31,2000,50,0
20220531,20873,20190315,20180518,20230518,4393,26168,263632,43,26,4393,126,1
20220601,11059,20200221,20200221,20250221,2236,15232,134180,0,26,2236,52,1
20211215,24050,20181221,20170616,20220616,6652,31632,399169,79,50,6652,97,1
20220601,14117,20200320,20190816,20240816,6750,18942,202559,31,38,3375,50,1
20220511,22814,20181116,20171215,20221215,0,17366,246660,48,43,4111,80,1
20220530,21795,20190215,20180316,20230316,8452,25699,253577,48,51,4226,28,1
20210811,19614,20181116,20180119,20230119,20840,21911,250084,43,29,4168,58,0
20220506,21795,20190517,20180420,20230420,11636,31519,349095,56,30,5818,50,1
20220601,22345,20181116,20180119,20230119,4049,19883,242989,43,26,4049,121,1
20220603,8058,20210820,20201016,20251016,0,9898,107094,44,36,2000,11,1
20220520,19570,20181116,20180615,20230615,4670,18635,280223,22,49,4670,97,1
20220502,25583,20180518,20170616,20220616,0,27043,255936,48,26,4265,5,1
20211203,19340,20190426,20180420,20230420,9614,21994,288451,53,33,4807,91,1
20220603,22258,20190315,20180119,20230119,4990,24821,299405,60,29,4990,45,1
20220602,24823,20180216,20170616,20220616,5411,26195,324691,35,36,5411,83,1
20191130,14146,20180615,20170616,20220616,20384,20239,174737,52,35,2912,110,0
20220602,6374,20210924,20210219,20260219,1791,8318,107462,31,21,2000,50,1
20211024,4059,20210618,20210219,20260219,11820,4432,70940,17,28,2000,28,0
20191203,22616,20160520,20160219,20210219,19172,20757,287622,13,40,4793,42,0
20220527,17290,20181116,20181116,20231116,12638,23891,379149,0,54,6319,58,1
20191018,21750,20160219,20160219,20210219,0,21701,364325,0,50,6072,28,1
20220601,10630,20200619,20200417,20250417,8712,23580,261415,9,74,4356,97,1
20210520,29784,20170317,20160219,20210219,0,34949,424022,56,56,7067,58,1
20200612,10122,20190517,20180817,20230817,20310,13159,121894,39,33,2031,97,0
20220602,15889,20200221,20190315,20240315,14104,36212,423132,49,38,7052,28,1
20220531,11977,20200821,20191220,20241220,6488,16241,194641,35,54,3244,117,1
20220509,16333,20200117,20190315,20240315,9322,15023,279681,44,52,4661,68,1
20200710,25623,20161118,20160219,20210219,12672,24098,380185,39,69,6336,5,1
20210630,15114,20190517,20180817,20230817,23690,21033,284291,39,32,4738,38,0
20181018,13881,20170317,20160715,20210715,17874,14218,178767,35,23,2979,79,0
20201207,23135,20170818,20161021,20211021,52677,28756,351238,43,30,5853,5,0
20220301,22345,20180420,20180119,20230119,0,36048,400219,13,63,6670,69,1
20200228,23475,20160819,20160219,20210219,12648,34738,379479,26,45,6324,5,1
20220527,17290,20190621,20181116,20231116,8754,16092,262671,31,26,4377,50,1
20220603,17221,20191115,20181221,20231221,0,27837,335277,47,33,5587,52,1
20200207,10243,20191018,20180420,20230420,22599,16751,150696,78,28,2511,97,0
20220228,25789,20190215,20170421,20220421,5699,37174,341996,95,57,5699,97,1
20220422,22998,20211015,20171020,20221020,11674,27870,350247,208,48,5837,23,1
